movie395	schema:productionCompany	company1302
company1302	rdf:type	schema:Company
company1302	schema:name	Davis Entertainment
company1302	ex:country	US
movie395	schema:productionCompany	company11345
company11345	rdf:type	schema:Company
company11345	schema:name	Stillking Films
company11345	ex:country	CZ
movie395	schema:productionCompany	company19828
company19828	rdf:type	schema:Company
company19828	schema:name	Lonlink Productions
company19828	ex:country	GB
movie395	schema:productionCompany	company19829
company19829	rdf:type	schema:Company
company19829	schema:name	Kut Productions
company19829	ex:country	
movie395	schema:productionCompany	company19834
company19834	rdf:type	schema:Company
company19834	schema:name	Inside Track 2
company19834	ex:country	GB
movie395	schema:productionCompany	company25
company25	rdf:type	schema:Company
company25	schema:name	20th Century Fox
company25	ex:country	US
movie395	schema:productionCompany	company401
company401	rdf:type	schema:Company
company401	schema:name	Brandywine Productions
company401	ex:country	US
movie395	ex:productionCountry	CZ
CZ	rdf:type	schema:Country
CZ	schema:name	Czech Republic
movie395	ex:productionCountry	DE
DE	rdf:type	schema:Country
DE	schema:name	Germany
movie395	ex:productionCountry	GB
GB	rdf:type	schema:Country
GB	schema:name	United Kingdom
movie395	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie395	schema:inLanguage	it
it	rdf:type	schema:Language
it	schema:name	Italian
movie395	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie1376434	rdf:type	schema:Movie
movie1376434	schema:name	Predator: Killer of Killers
movie1376434	schema:datePublished	published_2025
movie1376434	schema:aggregateRating	avgVote_7.904
movie1376434	schema:review	personalVote_3.0
movie1376434	ex:liked	liked_No
movie1376434	ex:lastWatched	lastWatched_2025-08-21
movie1376434	ex:timesWatched	timesWatched_1
movie1376434	ex:originalLanguage	en
movie1376434	ex:popularity	popul_22.3147
movie1376434	schema:duration	runtime85
movie1376434	schema:director	person568322
person568322	rdf:type	schema:Person
person568322	schema:name	Dan Trachtenberg
movie1376434	schema:actor	person1679770
person1679770	rdf:type	schema:Person
person1679770	schema:name	Lindsay LaVanchy
movie1376434	schema:actor	person113308
person113308	rdf:type	schema:Person
person113308	schema:name	Louis Ozawa
movie1376434	schema:actor	person53184
person53184	rdf:type	schema:Person
person53184	schema:name	Rick Gonzalez
movie1376434	schema:actor	person2712
person2712	rdf:type	schema:Person
person2712	schema:name	Michael Biehn
movie1376434	schema:actor	person1047370
person1047370	rdf:type	schema:Person
person1047370	schema:name	Doug Cockle
movie1376434	schema:actor	person1445715
person1445715	rdf:type	schema:Person
person1445715	schema:name	Damien C. Haas
movie1376434	schema:actor	person1681573
person1681573	rdf:type	schema:Person
person1681573	schema:name	Lauren Holt
movie1376434	schema:actor	person1043835
person1043835	rdf:type	schema:Person
person1043835	schema:name	Jeff Leach
movie1376434	schema:actor	person83272
person83272	rdf:type	schema:Person
person83272	schema:name	Cherami Leigh
movie1376434	schema:actor	person5480011
person5480011	rdf:type	schema:Person
person5480011	schema:name	Alessa Luz Martinez
movie1376434	schema:character	Ursa (voice)
movie1376434	schema:character	Kenji / Kiyoshi (voice)
movie1376434	schema:character	Torres (voice)
movie1376434	schema:character	Vandy (voice)
movie1376434	schema:character	Einar (voice)
movie1376434	schema:character	Anders (voice)
movie1376434	schema:character	Freya (voice)
movie1376434	schema:character	Ivar (voice)
movie1376434	schema:character	Young Ursa (voice)
movie1376434	schema:character	Delgado (voice)
movie1376434	schema:genre	genre16
genre16	rdf:type	schema:Text
genre16	ex:name	Animation
movie1376434	schema:genre	genre28
genre28	rdf:type	schema:Text
genre28	ex:name	Action
movie1376434	schema:genre	genre878
genre878	rdf:type	schema:Text
genre878	ex:name	Science Fiction
movie1376434	schema:genre	genre53
genre53	rdf:type	schema:Text
genre53	ex:name	Thriller
movie1376434	schema:countryOfOrigin	US
movie1376434	schema:productionCompany	company127928
company127928	rdf:type	schema:Company
company127928	schema:name	20th Century Studios
company127928	ex:country	US
movie1376434	schema:productionCompany	company1302
company1302	rdf:type	schema:Company
company1302	schema:name	Davis Entertainment
company1302	ex:country	US
movie1376434	schema:productionCompany	company840
company840	rdf:type	schema:Company
company840	schema:name	Lawrence Gordon Productions
company840	ex:country	US
movie1376434	schema:productionCompany	company185309
company185309	rdf:type	schema:Company
company185309	schema:name	Toberoff Productions
company185309	ex:country	US
movie1376434	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie1376434	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie1376434	schema:inLanguage	no
no	rdf:type	schema:Language
no	schema:name	Norwegian
movie1376434	schema:inLanguage	ja
ja	rdf:type	schema:Language
ja	schema:name	Japanese
movie1376434	schema:inLanguage	es
es	rdf:type	schema:Language
es	schema:name	Spanish
movie1078605	rdf:type	schema:Movie
movie1078605	schema:name	Weapons
movie1078605	schema:datePublished	published_2025
movie1078605	schema:aggregateRating	avgVote_7.42
movie1078605	schema:review	personalVote_3.0
movie1078605	ex:liked	liked_No
movie1078605	ex:lastWatched	lastWatched_2025-08-18
movie1078605	ex:timesWatched	timesWatched_1
movie1078605	ex:originalLanguage	en
movie1078605	ex:popularity	popul_511.6217
movie1078605	schema:duration	runtime129
movie1078605	schema:director	person84833
person84833	rdf:type	schema:Person
person84833	schema:name	Zach Cregger
movie1078605	schema:actor	person936970
person936970	rdf:type	schema:Person
person936970	schema:name	Julia Garner
movie1078605	schema:actor	person16851
person16851	rdf:type	schema:Person
person16851	schema:name	Josh Brolin
movie1078605	schema:actor	person71375
person71375	rdf:type	schema:Person
person71375	schema:name	Alden Ehrenreich
movie1078605	schema:actor	person148992
person148992	rdf:type	schema:Person
person148992	schema:name	Austin Abrams
movie1078605	schema:actor	person30082
person30082	rdf:type	schema:Person
person30082	schema:name	Benedict Wong
movie1078605	schema:actor	person23882
person23882	rdf:type	schema:Person
person23882	schema:name	Amy Madigan
movie1078605	schema:actor	person2407997
person2407997	rdf:type	schema:Person
person2407997	schema:name	Cary Christopher
movie1078605	schema:actor	person18271
person18271	rdf:type	schema:Person
person18271	schema:name	Toby Huss
movie1078605	schema:actor	person1105322
person1105322	rdf:type	schema:Person
person1105322	schema:name	Whitmer Thomas
movie1078605	schema:actor	person2438324
person2438324	rdf:type	schema:Person
person2438324	schema:name	Callie Schuttera
movie1078605	schema:character	Justine
movie1078605	schema:character	Archer
movie1078605	schema:character	Paul
movie1078605	schema:character	James
movie1078605	schema:character	Marcus
movie1078605	schema:character	Gladys
movie1078605	schema:character	Alex
movie1078605	schema:character	Captain Ed
movie1078605	schema:character	Alex's Dad
movie1078605	schema:character	Alex's Mom
movie1078605	schema:genre	genre27
genre27	rdf:type	schema:Text
genre27	ex:name	Horror
movie1078605	schema:genre	genre9648
genre9648	rdf:type	schema:Text
genre9648	ex:name	Mystery
movie1078605	schema:countryOfOrigin	US
movie1078605	schema:productionCompany	company12
company12	rdf:type	schema:Company
company12	schema:name	New Line Cinema
company12	ex:country	US
movie1078605	schema:productionCompany	company240675
company240675	rdf:type	schema:Company
company240675	schema:name	Subconscious
company240675	ex:country	US
movie1078605	schema:productionCompany	company829
company829	rdf:type	schema:Company
company829	schema:name	Vertigo Entertainment
company829	ex:country	US
movie1078605	schema:productionCompany	company18609
company18609	rdf:type	schema:Company
company18609	schema:name	BoulderLight Pictures
company18609	ex:country	US
movie1078605	schema:productionCompany	company216687
company216687	rdf:type	schema:Company
company216687	schema:name	Domain Entertainment
company216687	ex:country	US
movie1078605	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie1078605	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie1078605	schema:inLanguage	es
es	rdf:type	schema:Language
es	schema:name	Spanish
movie131634	rdf:type	schema:Movie
movie131634	schema:name	The Hunger Games: Mockingjay – Part 2
movie131634	schema:datePublished	published_2015
movie131634	schema:aggregateRating	avgVote_6.897
movie131634	schema:review	personalVote_3.0
movie131634	ex:liked	liked_No
movie131634	ex:lastWatched	lastWatched_2025-08-12
movie131634	ex:timesWatched	timesWatched_1
movie131634	ex:originalLanguage	en
movie131634	ex:popularity	popul_8.4324
movie131634	schema:duration	runtime137
movie131634	schema:director	person10943
person10943	rdf:type	schema:Person
person10943	schema:name	Francis Lawrence
movie131634	schema:actor	person72129
person72129	rdf:type	schema:Person
person72129	schema:name	Jennifer Lawrence
movie131634	schema:actor	person27972
person27972	rdf:type	schema:Person
person27972	schema:name	Josh Hutcherson
movie131634	schema:actor	person96066
person96066	rdf:type	schema:Person
person96066	schema:name	Liam Hemsworth
movie131634	schema:actor	person57755
person57755	rdf:type	schema:Person
person57755	schema:name	Woody Harrelson
movie131634	schema:actor	person9281
person9281	rdf:type	schema:Person
person9281	schema:name	Elizabeth Banks
movie131634	schema:actor	person1231
person1231	rdf:type	schema:Person
person1231	schema:name	Julianne Moore
movie131634	schema:actor	person1233
person1233	rdf:type	schema:Person
person1233	schema:name	Philip Seymour Hoffman
movie131634	schema:actor	person2954
person2954	rdf:type	schema:Person
person2954	schema:name	Jeffrey Wright
movie131634	schema:actor	person2283
person2283	rdf:type	schema:Person
person2283	schema:name	Stanley Tucci
movie131634	schema:actor	person55636
person55636	rdf:type	schema:Person
person55636	schema:name	Donald Sutherland
movie131634	schema:character	Katniss Everdeen
movie131634	schema:character	Peeta Mellark
movie131634	schema:character	Gale Hawthorne
movie131634	schema:character	Haymitch Abernathy
movie131634	schema:character	Effie Trinket
movie131634	schema:character	President Alma Coin
movie131634	schema:character	Plutarch Heavensbee
movie131634	schema:character	Beetee
movie131634	schema:character	Caesar Flickerman
movie131634	schema:character	President Coriolanus Snow
movie131634	schema:genre	genre28
genre28	rdf:type	schema:Text
genre28	ex:name	Action
movie131634	schema:genre	genre12
genre12	rdf:type	schema:Text
genre12	ex:name	Adventure
movie131634	schema:genre	genre878
genre878	rdf:type	schema:Text
genre878	ex:name	Science Fiction
movie131634	schema:countryOfOrigin	US
movie131634	schema:productionCompany	company1632
company1632	rdf:type	schema:Company
company1632	schema:name	Lionsgate
company1632	ex:country	US
movie131634	schema:productionCompany	company5420
company5420	rdf:type	schema:Company
company5420	schema:name	Color Force
company5420	ex:country	US
movie131634	schema:productionCompany	company264
company264	rdf:type	schema:Company
company264	schema:name	Studio Babelsberg
company264	ex:country	DE
movie131634	ex:productionCountry	DE
DE	rdf:type	schema:Country
DE	schema:name	Germany
movie131634	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie131634	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie1016084	rdf:type	schema:Movie
movie1016084	schema:name	BlackBerry
movie1016084	schema:datePublished	published_2023
movie1016084	schema:aggregateRating	avgVote_7.127
movie1016084	schema:review	personalVote_4.0
movie1016084	ex:liked	liked_Yes
movie1016084	ex:lastWatched	lastWatched_2025-08-01
movie1016084	ex:timesWatched	timesWatched_1
movie1016084	ex:originalLanguage	en
movie1016084	ex:popularity	popul_4.789
movie1016084	schema:duration	runtime120
movie1016084	schema:director	person1144092
person1144092	rdf:type	schema:Person
person1144092	schema:name	Matt Johnson
movie1016084	schema:actor	person449
person449	rdf:type	schema:Person
person449	schema:name	Jay Baruchel
movie1016084	schema:actor	person77870
person77870	rdf:type	schema:Person
person77870	schema:name	Glenn Howerton
movie1016084	schema:actor	person1144092
person1144092	rdf:type	schema:Person
person1144092	schema:name	Matt Johnson
movie1016084	schema:actor	person11086
person11086	rdf:type	schema:Person
person11086	schema:name	Michael Ironside
movie1016084	schema:actor	person2130
person2130	rdf:type	schema:Person
person2130	schema:name	Cary Elwes
movie1016084	schema:actor	person3712
person3712	rdf:type	schema:Person
person3712	schema:name	Saul Rubinek
movie1016084	schema:actor	person42993
person42993	rdf:type	schema:Person
person42993	schema:name	Martin Donovan
movie1016084	schema:actor	person10581
person10581	rdf:type	schema:Person
person10581	schema:name	Rich Sommer
movie1016084	schema:actor	person1292576
person1292576	rdf:type	schema:Person
person1292576	schema:name	Michelle Giroux
movie1016084	schema:actor	person1942233
person1942233	rdf:type	schema:Person
person1942233	schema:name	SungWon Cho
movie1016084	schema:character	Mike Lazaridis
movie1016084	schema:character	Jim Balsillie
movie1016084	schema:character	Doug Fregin
movie1016084	schema:character	Charles Purdy
movie1016084	schema:character	Carl Yankowski
movie1016084	schema:character	John Woodman
movie1016084	schema:character	Rick Brock
movie1016084	schema:character	Paul Stanos
