movie1061474	schema:productionCompany	company216687
company216687	rdf:type	schema:Company
company216687	schema:name	Domain Entertainment
company216687	ex:country	US
movie1061474	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie1061474	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie131631	rdf:type	schema:Movie
movie131631	schema:name	The Hunger Games: Mockingjay – Part 1
movie131631	schema:datePublished	2014
movie131631	schema:aggregateRating	6.815
movie131631	schema:review	3.0
movie131631	ex:liked	Yes
movie131631	ex:lastWatched	2025-07-04
movie131631	ex:timesWatched	1
movie131631	ex:originalLanguage	en
movie131631	ex:popularity	11.2134
movie131631	schema:duration	123
movie131631	schema:director	person10943
person10943	rdf:type	schema:Person
person10943	schema:name	Francis Lawrence
movie131631	schema:actor	person72129
person72129	rdf:type	schema:Person
person72129	schema:name	Jennifer Lawrence
movie131631	schema:actor	person27972
person27972	rdf:type	schema:Person
person27972	schema:name	Josh Hutcherson
movie131631	schema:actor	person96066
person96066	rdf:type	schema:Person
person96066	schema:name	Liam Hemsworth
movie131631	schema:actor	person57755
person57755	rdf:type	schema:Person
person57755	schema:name	Woody Harrelson
movie131631	schema:actor	person9281
person9281	rdf:type	schema:Person
person9281	schema:name	Elizabeth Banks
movie131631	schema:character	Katniss Everdeen
movie131631	schema:character	Peeta Mellark
movie131631	schema:character	Gale Hawthorne
movie131631	schema:character	Haymitch Abernathy
movie131631	schema:character	Effie Trinket
movie131631	schema:genre	genre878
genre878	rdf:type	schema:Text
genre878	ex:name	Science Fiction
movie131631	schema:genre	genre12
genre12	rdf:type	schema:Text
genre12	ex:name	Adventure
movie131631	schema:genre	genre53
genre53	rdf:type	schema:Text
genre53	ex:name	Thriller
movie131631	schema:countryOfOrigin	US
movie131631	schema:productionCompany	company1632
company1632	rdf:type	schema:Company
company1632	schema:name	Lionsgate
company1632	ex:country	US
movie131631	schema:productionCompany	company5420
company5420	rdf:type	schema:Company
company5420	schema:name	Color Force
company5420	ex:country	US
movie131631	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie131631	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie101299	rdf:type	schema:Movie
movie101299	schema:name	The Hunger Games: Catching Fire
movie101299	schema:datePublished	2013
movie101299	schema:aggregateRating	7.426
movie101299	schema:review	4.0
movie101299	ex:liked	Yes
movie101299	ex:lastWatched	2025-06-18
movie101299	ex:timesWatched	1
movie101299	ex:originalLanguage	en
movie101299	ex:popularity	9.0437
movie101299	schema:duration	146
movie101299	schema:director	person10943
person10943	rdf:type	schema:Person
person10943	schema:name	Francis Lawrence
movie101299	schema:actor	person72129
person72129	rdf:type	schema:Person
person72129	schema:name	Jennifer Lawrence
movie101299	schema:actor	person27972
person27972	rdf:type	schema:Person
person27972	schema:name	Josh Hutcherson
movie101299	schema:actor	person96066
person96066	rdf:type	schema:Person
person96066	schema:name	Liam Hemsworth
movie101299	schema:actor	person57755
person57755	rdf:type	schema:Person
person57755	schema:name	Woody Harrelson
movie101299	schema:actor	person9281
person9281	rdf:type	schema:Person
person9281	schema:name	Elizabeth Banks
movie101299	schema:character	Katniss Everdeen
movie101299	schema:character	Peeta Mellark
movie101299	schema:character	Gale Hawthorne
movie101299	schema:character	Haymitch Abernathy
movie101299	schema:character	Effie Trinket
movie101299	schema:genre	genre12
genre12	rdf:type	schema:Text
genre12	ex:name	Adventure
movie101299	schema:genre	genre28
genre28	rdf:type	schema:Text
genre28	ex:name	Action
movie101299	schema:genre	genre878
genre878	rdf:type	schema:Text
genre878	ex:name	Science Fiction
movie101299	schema:countryOfOrigin	US
movie101299	schema:productionCompany	company1632
company1632	rdf:type	schema:Company
company1632	schema:name	Lionsgate
company1632	ex:country	US
movie101299	schema:productionCompany	company5420
company5420	rdf:type	schema:Company
company5420	schema:name	Color Force
company5420	ex:country	US
movie101299	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie101299	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie541671	rdf:type	schema:Movie
movie541671	schema:name	Ballerina
movie541671	schema:datePublished	2025
movie541671	schema:aggregateRating	7.5
movie541671	schema:review	4.0
movie541671	ex:liked	Yes
movie541671	ex:lastWatched	2025-06-15
movie541671	ex:timesWatched	1
movie541671	ex:originalLanguage	en
movie541671	ex:popularity	180.4738
movie541671	schema:duration	125
movie541671	schema:director	person3950
person3950	rdf:type	schema:Person
person3950	schema:name	Len Wiseman
movie541671	schema:actor	person224513
person224513	rdf:type	schema:Person
person224513	schema:name	Ana de Armas
movie541671	schema:actor	person6384
person6384	rdf:type	schema:Person
person6384	schema:name	Keanu Reeves
movie541671	schema:actor	person6972
person6972	rdf:type	schema:Person
person6972	schema:name	Ian McShane
movie541671	schema:actor	person5657
person5657	rdf:type	schema:Person
person5657	schema:name	Anjelica Huston
movie541671	schema:actor	person5168
person5168	rdf:type	schema:Person
person5168	schema:name	Gabriel Byrne
movie541671	schema:character	Eve
movie541671	schema:character	John Wick
movie541671	schema:character	Winston
movie541671	schema:character	The Director
movie541671	schema:character	The Chancellor
movie541671	schema:genre	genre28
genre28	rdf:type	schema:Text
genre28	ex:name	Action
movie541671	schema:genre	genre53
genre53	rdf:type	schema:Text
genre53	ex:name	Thriller
movie541671	schema:genre	genre80
genre80	rdf:type	schema:Text
genre80	ex:name	Crime
movie541671	schema:countryOfOrigin	US
movie541671	schema:productionCompany	company3528
company3528	rdf:type	schema:Company
company3528	schema:name	Thunder Road
company3528	ex:country	US
movie541671	schema:productionCompany	company23008
company23008	rdf:type	schema:Company
company23008	schema:name	87Eleven
company23008	ex:country	US
movie541671	schema:productionCompany	company1632
company1632	rdf:type	schema:Company
company1632	schema:name	Lionsgate
company1632	ex:country	US
movie541671	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie541671	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie541671	schema:inLanguage	de
de	rdf:type	schema:Language
de	schema:name	German
movie541671	schema:inLanguage	ru
ru	rdf:type	schema:Language
ru	schema:name	Russian
movie541671	schema:inLanguage	es
es	rdf:type	schema:Language
es	schema:name	Spanish
movie70160	rdf:type	schema:Movie
movie70160	schema:name	The Hunger Games
movie70160	schema:datePublished	2012
movie70160	schema:aggregateRating	7.217
movie70160	schema:review	2.5
movie70160	ex:liked	No
movie70160	ex:lastWatched	2025-06-13
movie70160	ex:timesWatched	1
movie70160	ex:originalLanguage	en
movie70160	ex:popularity	6.0084
movie70160	schema:duration	142
movie70160	schema:director	person23964
person23964	rdf:type	schema:Person
person23964	schema:name	Gary Ross
movie70160	schema:actor	person72129
person72129	rdf:type	schema:Person
person72129	schema:name	Jennifer Lawrence
movie70160	schema:actor	person27972
person27972	rdf:type	schema:Person
person27972	schema:name	Josh Hutcherson
movie70160	schema:actor	person96066
person96066	rdf:type	schema:Person
person96066	schema:name	Liam Hemsworth
movie70160	schema:actor	person57755
person57755	rdf:type	schema:Person
person57755	schema:name	Woody Harrelson
movie70160	schema:actor	person9281
person9281	rdf:type	schema:Person
person9281	schema:name	Elizabeth Banks
movie70160	schema:character	Katniss Everdeen
movie70160	schema:character	Peeta Mellark
movie70160	schema:character	Gale Hawthorne
movie70160	schema:character	Haymitch Abernathy
movie70160	schema:character	Effie Trinket
movie70160	schema:genre	genre878
genre878	rdf:type	schema:Text
genre878	ex:name	Science Fiction
movie70160	schema:genre	genre12
genre12	rdf:type	schema:Text
genre12	ex:name	Adventure
movie70160	schema:genre	genre28
genre28	rdf:type	schema:Text
genre28	ex:name	Action
movie70160	schema:countryOfOrigin	US
movie70160	schema:productionCompany	company1632
company1632	rdf:type	schema:Company
company1632	schema:name	Lionsgate
company1632	ex:country	US
movie70160	schema:productionCompany	company5420
company5420	rdf:type	schema:Company
company5420	schema:name	Color Force
company5420	ex:country	US
movie70160	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie70160	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie1243940	rdf:type	schema:Movie
movie1243940	schema:name	Soldier Monika
movie1243940	schema:datePublished	2024
movie1243940	schema:aggregateRating	0.0
movie1243940	schema:review	3.5
movie1243940	ex:liked	No
movie1243940	ex:lastWatched	2025-05-09
movie1243940	ex:timesWatched	1
movie1243940	ex:originalLanguage	de
movie1243940	ex:popularity	0.07
movie1243940	schema:duration	109
movie1243940	schema:director	person1263424
person1263424	rdf:type	schema:Person
person1263424	schema:name	Paul Poet
movie1243940	schema:actor	person4532088
person4532088	rdf:type	schema:Person
person4532088	schema:name	Monika Donner
movie1243940	schema:actor	person7824
person7824	rdf:type	schema:Person
person7824	schema:name	Philipp Hochmair
movie1243940	schema:actor	person40525
person40525	rdf:type	schema:Person
person40525	schema:name	Maria Hofstätter
movie1243940	schema:actor	person4532089
person4532089	rdf:type	schema:Person
person4532089	schema:name	Sibylle Rauch
movie1243940	schema:actor	person40522
person40522	rdf:type	schema:Person
person40522	schema:name	Michael Thomas
movie1243940	schema:character	Soldier Monika
movie1243940	schema:character	The Other Monika
movie1243940	schema:character	The Mother
movie1243940	schema:character	Hotel Anny
movie1243940	schema:character	El Kapitano
movie1243940	schema:genre	genre18
genre18	rdf:type	schema:Text
genre18	ex:name	Drama
movie1243940	schema:countryOfOrigin	AT
movie1243940	schema:productionCompany	company81956
company81956	rdf:type	schema:Company
company81956	schema:name	FreibeuterFilm
company81956	ex:country	AT
movie1243940	schema:productionCompany	company220643
company220643	rdf:type	schema:Company
company220643	schema:name	Österreichisches Bundeskanzlerant, Film
company220643	ex:country	
movie1243940	schema:productionCompany	company3391
company3391	rdf:type	schema:Company
company3391	schema:name	ORF
company3391	ex:country	AT
movie1243940	schema:productionCompany	company220644
company220644	rdf:type	schema:Company
company220644	schema:name	Cine Art Steiermark
company220644	ex:country	
movie1243940	schema:productionCompany	company117440
company117440	rdf:type	schema:Company
company117440	schema:name	Land Steiermark, department 9 - Culture, Europe, Ext. Relations
company117440	ex:country	
movie1243940	schema:productionCompany	company62704
company62704	rdf:type	schema:Company
company62704	schema:name	FISA
company62704	ex:country	AT
movie1243940	schema:productionCompany	company39826
company39826	rdf:type	schema:Company
company39826	schema:name	Land Niederösterreich
company39826	ex:country	AT
movie1243940	ex:productionCountry	AT
AT	rdf:type	schema:Country
AT	schema:name	Austria
movie1243940	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie1243940	schema:inLanguage	de
de	rdf:type	schema:Language
de	schema:name	German
movie115	rdf:type	schema:Movie
movie115	schema:name	The Big Lebowski
movie115	schema:datePublished	1998
movie115	schema:aggregateRating	7.838
movie115	schema:review	4.5
movie115	ex:liked	Yes
movie115	ex:lastWatched	2025-05-08
movie115	ex:timesWatched	2
movie115	ex:originalLanguage	en
movie115	ex:popularity	6.6344
movie115	schema:duration	117
movie115	schema:director	person1223
person1223	rdf:type	schema:Person
person1223	schema:name	Joel Coen
movie115	schema:actor	person1229
person1229	rdf:type	schema:Person
person1229	schema:name	Jeff Bridges
movie115	schema:actor	person1230
person1230	rdf:type	schema:Person
person1230	schema:name	John Goodman
movie115	schema:actor	person1231
person1231	rdf:type	schema:Person
person1231	schema:name	Julianne Moore
movie115	schema:actor	person884
person884	rdf:type	schema:Person
person884	schema:name	Steve Buscemi
movie115	schema:actor	person1232
person1232	rdf:type	schema:Person
person1232	schema:name	David Huddleston
movie115	schema:character	The Dude
movie115	schema:character	Walter Sobchak
movie115	schema:character	Maude Lebowski
movie115	schema:character	Donny
movie115	schema:character	The Big Lebowski
movie115	schema:genre	genre35
genre35	rdf:type	schema:Text
genre35	ex:name	Comedy
movie115	schema:genre	genre80
genre80	rdf:type	schema:Text
genre80	ex:name	Crime
movie115	schema:countryOfOrigin	US
movie115	schema:productionCompany	company1382
company1382	rdf:type	schema:Company
company1382	schema:name	PolyGram Filmed Entertainment
company1382	ex:country	US
movie115	schema:productionCompany	company10163
company10163	rdf:type	schema:Company
company10163	schema:name	Working Title Films
company10163	ex:country	GB
movie115	ex:productionCountry	GB
GB	rdf:type	schema:Country
GB	schema:name	United Kingdom
movie115	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie115	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie115	schema:inLanguage	he
he	rdf:type	schema:Language
he	schema:name	Hebrew
movie115	schema:inLanguage	es
es	rdf:type	schema:Language
es	schema:name	Spanish
movie115	schema:inLanguage	de
de	rdf:type	schema:Language
de	schema:name	German
movie985	rdf:type	schema:Movie
movie985	schema:name	Eraserhead
movie985	schema:datePublished	1977
movie985	schema:aggregateRating	7.36
movie985	schema:review	5.0
movie985	ex:liked	Yes
movie985	ex:lastWatched	2025-02-22
movie985	ex:timesWatched	1
movie985	ex:originalLanguage	en
movie985	ex:popularity	3.9968
movie985	schema:duration	89
movie985	schema:director	person5602
person5602	rdf:type	schema:Person
person5602	schema:name	David Lynch
movie985	schema:actor	person6718
person6718	rdf:type	schema:Person
person6718	schema:name	Jack Nance
movie985	schema:actor	person14794
person14794	rdf:type	schema:Person
person14794	schema:name	Charlotte Stewart
movie985	schema:actor	person14795
person14795	rdf:type	schema:Person
person14795	schema:name	Allen Joseph
movie985	schema:actor	person14796
person14796	rdf:type	schema:Person
