subject	predicate	object
person77927	ex:strongCastWith	person1221099
person77931	ex:strongCastWith	person1221099
person83768	ex:strongCastWith	person1221099
person144655	ex:strongCastWith	person1222060
person149894	ex:strongCastWith	person1222060
person84507	ex:strongCastWith	person1222060
person93803	ex:strongCastWith	person1222060
person9705	ex:strongCastWith	person1222060
person54882	ex:strongCastWith	person122750
person884	ex:strongCastWith	person1230
person1233	ex:strongCastWith	person1231
person2283	ex:strongCastWith	person1233
person27972	ex:strongCastWith	person1233
person2954	ex:strongCastWith	person1233
person55636	ex:strongCastWith	person1233
person57755	ex:strongCastWith	person1233
person72129	ex:strongCastWith	person1233
person9281	ex:strongCastWith	person1233
person96066	ex:strongCastWith	person1233
person16828	ex:strongCastWith	person1245
person16851	ex:strongCastWith	person1245
person17604	ex:strongCastWith	person1245
person1896	ex:strongCastWith	person1245
person2231	ex:strongCastWith	person1245
person3223	ex:strongCastWith	person1245
person74568	ex:strongCastWith	person1245
person4495	ex:strongCastWith	person124747
person20664	ex:strongCastWith	person126484
person215919	ex:strongCastWith	person126484
person40325	ex:strongCastWith	person126484
person77927	ex:strongCastWith	person126484
person77931	ex:strongCastWith	person126484
person77933	ex:strongCastWith	person126484
person77934	ex:strongCastWith	person126484
person83768	ex:strongCastWith	person126484
person84508	ex:strongCastWith	person126484
person2	ex:strongCastWith	person1267329
person1271449	ex:strongCastWith	person1271448
person1937839	ex:strongCastWith	person1271448
person2244922	ex:strongCastWith	person1271448
person1937839	ex:strongCastWith	person1271449
person2244922	ex:strongCastWith	person1271449
person1339108	ex:strongCastWith	person1272059
person1471280	ex:strongCastWith	person1272059
person1874	ex:strongCastWith	person1272059
person223768	ex:strongCastWith	person1272059
person25409	ex:strongCastWith	person1272059
person912632	ex:strongCastWith	person1272059
person4566	ex:strongCastWith	person1283
person5469	ex:strongCastWith	person1283
person85	ex:strongCastWith	person1283
person17647	ex:strongCastWith	person12835
person51329	ex:strongCastWith	person12835
person543261	ex:strongCastWith	person12835
person543530	ex:strongCastWith	person12835
person73457	ex:strongCastWith	person12835
person8691	ex:strongCastWith	person12835
person2975	ex:strongCastWith	person129101
person6384	ex:strongCastWith	person129101
person6972	ex:strongCastWith	person129101
person12950	ex:strongCastWith	person12949
person12951	ex:strongCastWith	person12949
person7633	ex:strongCastWith	person12949
person12951	ex:strongCastWith	person12950
person7633	ex:strongCastWith	person12950
person7633	ex:strongCastWith	person12951
person34199	ex:strongCastWith	person1303010
person34982	ex:strongCastWith	person1303010
person34983	ex:strongCastWith	person1303010
person35109	ex:strongCastWith	person1303010
person35224	ex:strongCastWith	person1303010
person43125	ex:strongCastWith	person1303010
person44052	ex:strongCastWith	person1303010
person9601	ex:strongCastWith	person1303010
person1304662	ex:strongCastWith	person1304661
person17064	ex:strongCastWith	person1304661
person19923	ex:strongCastWith	person1304661
person477	ex:strongCastWith	person1304661
person17064	ex:strongCastWith	person1304662
person19923	ex:strongCastWith	person1304662
person477	ex:strongCastWith	person1304662
person2	ex:strongCastWith	person1315036
person236695	ex:strongCastWith	person1315036
person25072	ex:strongCastWith	person1315036
person4	ex:strongCastWith	person1315036
person93210	ex:strongCastWith	person1315036
person37632	ex:strongCastWith	person132157
person58873	ex:strongCastWith	person132157
person77795	ex:strongCastWith	person132157
person998225	ex:strongCastWith	person132157
person1328	ex:strongCastWith	person1327
person1330	ex:strongCastWith	person1327
person25136	ex:strongCastWith	person1327
person30315	ex:strongCastWith	person1327
person7060	ex:strongCastWith	person1327
person1330	ex:strongCastWith	person1328
person2975	ex:strongCastWith	person1331
person530	ex:strongCastWith	person1331
person6384	ex:strongCastWith	person1331
person236696	ex:strongCastWith	person1333
person58395	ex:strongCastWith	person1333
person1471280	ex:strongCastWith	person1339108
person1874	ex:strongCastWith	person1339108
person223768	ex:strongCastWith	person1339108
person25409	ex:strongCastWith	person1339108
person912632	ex:strongCastWith	person1339108
person141	ex:strongCastWith	person139
person147	ex:strongCastWith	person139
person240171	ex:strongCastWith	person139
person2535	ex:strongCastWith	person139
person589	ex:strongCastWith	person139
person18897	ex:strongCastWith	person140
person19274	ex:strongCastWith	person140
person212	ex:strongCastWith	person140
person4483	ex:strongCastWith	person140
person70851	ex:strongCastWith	person140
person147	ex:strongCastWith	person141
person240171	ex:strongCastWith	person141
person2535	ex:strongCastWith	person141
person589	ex:strongCastWith	person141
person2632	ex:strongCastWith	person14409
person28637	ex:strongCastWith	person14409
person5726	ex:strongCastWith	person14409
person6730	ex:strongCastWith	person14409
person7399	ex:strongCastWith	person14409
person9575	ex:strongCastWith	person14409
person149894	ex:strongCastWith	person144655
person84507	ex:strongCastWith	person144655
person93803	ex:strongCastWith	person144655
person9705	ex:strongCastWith	person144655
person18997	ex:strongCastWith	person14592
person4785	ex:strongCastWith	person14592
person73457	ex:strongCastWith	person14592
person240171	ex:strongCastWith	person147
person2535	ex:strongCastWith	person147
person589	ex:strongCastWith	person147
person1874	ex:strongCastWith	person1471280
person223768	ex:strongCastWith	person1471280
person25409	ex:strongCastWith	person1471280
person912632	ex:strongCastWith	person1471280
person84507	ex:strongCastWith	person149894
person93803	ex:strongCastWith	person149894
person9705	ex:strongCastWith	person149894
person18980	ex:strongCastWith	person15100
person23679	ex:strongCastWith	person15100
person31531	ex:strongCastWith	person15100
person31549	ex:strongCastWith	person15100
person34521	ex:strongCastWith	person15100
person34983	ex:strongCastWith	person15100
person52794	ex:strongCastWith	person15100
person1649152	ex:strongCastWith	person15277
person505710	ex:strongCastWith	person15277
person17881	ex:strongCastWith	person1532
person4785	ex:strongCastWith	person1532
person5293	ex:strongCastWith	person1532
person819	ex:strongCastWith	person1532
person887	ex:strongCastWith	person1532
person15758	ex:strongCastWith	person15757
person15760	ex:strongCastWith	person15757
person5723	ex:strongCastWith	person15757
person5724	ex:strongCastWith	person15757
person57599	ex:strongCastWith	person15757
person15760	ex:strongCastWith	person15758
person5723	ex:strongCastWith	person15758
person5724	ex:strongCastWith	person15758
person57599	ex:strongCastWith	person15758
person5723	ex:strongCastWith	person15760
person5724	ex:strongCastWith	person15760
person57599	ex:strongCastWith	person15760
person505710	ex:strongCastWith	person1649152
person17604	ex:strongCastWith	person16828
person1896	ex:strongCastWith	person16828
person2231	ex:strongCastWith	person16828
person3223	ex:strongCastWith	person16828
person60898	ex:strongCastWith	person16828
person74568	ex:strongCastWith	person16828
person73968	ex:strongCastWith	person16940
person880	ex:strongCastWith	person16940
person90633	ex:strongCastWith	person16940
person9273	ex:strongCastWith	person16940
person18998	ex:strongCastWith	person17051
person18999	ex:strongCastWith	person17051
person19274	ex:strongCastWith	person17051
person205	ex:strongCastWith	person17051
person2219	ex:strongCastWith	person17051
person19923	ex:strongCastWith	person17064
person477	ex:strongCastWith	person17064
person25409	ex:strongCastWith	person17067
person912632	ex:strongCastWith	person17067
person1710	ex:strongCastWith	person1709
person1711	ex:strongCastWith	person1709
person378	ex:strongCastWith	person1709
person85	ex:strongCastWith	person1709
person1711	ex:strongCastWith	person1710
person378	ex:strongCastWith	person1710
person85	ex:strongCastWith	person1710
person378	ex:strongCastWith	person1711
person85	ex:strongCastWith	person1711
person21007	ex:strongCastWith	person17276
person24264	ex:strongCastWith	person17276
person41091	ex:strongCastWith	person17276
person449	ex:strongCastWith	person17276
person54691	ex:strongCastWith	person17276
person59174	ex:strongCastWith	person17276
person188229	ex:strongCastWith	person17414
person34398	ex:strongCastWith	person17414
person6574	ex:strongCastWith	person17414
person70615	ex:strongCastWith	person17414
person78798	ex:strongCastWith	person17414
person78799	ex:strongCastWith	person17414
person1896	ex:strongCastWith	person17604
person3223	ex:strongCastWith	person17604
person74568	ex:strongCastWith	person17604
person4173	ex:strongCastWith	person17605
person524	ex:strongCastWith	person17605
person74568	ex:strongCastWith	person17605
person91606	ex:strongCastWith	person17605
person37034	ex:strongCastWith	person18072
person37035	ex:strongCastWith	person18072
person5012	ex:strongCastWith	person18072
person223768	ex:strongCastWith	person1874
person25409	ex:strongCastWith	person1874
person912632	ex:strongCastWith	person1874
person34398	ex:strongCastWith	person188229
person6574	ex:strongCastWith	person188229
person70615	ex:strongCastWith	person188229
person78798	ex:strongCastWith	person188229
person78799	ex:strongCastWith	person188229
person19274	ex:strongCastWith	person18897
person212	ex:strongCastWith	person18897
person4483	ex:strongCastWith	person18897
person70851	ex:strongCastWith	person18897
person3223	ex:strongCastWith	person1896
person74568	ex:strongCastWith	person1896
person23679	ex:strongCastWith	person18980
person31531	ex:strongCastWith	person18980
person31549	ex:strongCastWith	person18980
person34521	ex:strongCastWith	person18980
person34983	ex:strongCastWith	person18980
person52794	ex:strongCastWith	person18980
person73457	ex:strongCastWith	person18997
person18999	ex:strongCastWith	person18998
person205	ex:strongCastWith	person18998
person2219	ex:strongCastWith	person18998
person205	ex:strongCastWith	person18999
person2219	ex:strongCastWith	person18999
person3895	ex:strongCastWith	person192
person4566	ex:strongCastWith	person1923
person5658	ex:strongCastWith	person1923
person212	ex:strongCastWith	person19274
person22226	ex:strongCastWith	person19274
person4483	ex:strongCastWith	person19274
person70851	ex:strongCastWith	person19274
person32895	ex:strongCastWith	person19292
person32907	ex:strongCastWith	person19292
person52792	ex:strongCastWith	person19292
person60949	ex:strongCastWith	person19292
person60950	ex:strongCastWith	person19292
person884	ex:strongCastWith	person19292
person2244922	ex:strongCastWith	person1937839
person477	ex:strongCastWith	person19923
person236695	ex:strongCastWith	person2
person24343	ex:strongCastWith	person2
person25072	ex:strongCastWith	person2
person3	ex:strongCastWith	person2
person4	ex:strongCastWith	person2
person6	ex:strongCastWith	person2
person93210	ex:strongCastWith	person2
person2219	ex:strongCastWith	person205
person208677	ex:strongCastWith	person206
person222121	ex:strongCastWith	person206
person215919	ex:strongCastWith	person20664
person40325	ex:strongCastWith	person20664
person77927	ex:strongCastWith	person20664
person77931	ex:strongCastWith	person20664
person77934	ex:strongCastWith	person20664
person83768	ex:strongCastWith	person20664
person222121	ex:strongCastWith	person208677
person24264	ex:strongCastWith	person21007
person41091	ex:strongCastWith	person21007
person449	ex:strongCastWith	person21007
person54691	ex:strongCastWith	person21007
person59174	ex:strongCastWith	person21007
person4483	ex:strongCastWith	person212
person70851	ex:strongCastWith	person212
person2524	ex:strongCastWith	person2141479
person40325	ex:strongCastWith	person215919
person77927	ex:strongCastWith	person215919
person77931	ex:strongCastWith	person215919
person77933	ex:strongCastWith	person215919
person77934	ex:strongCastWith	person215919
person81244	ex:strongCastWith	person215919
person83768	ex:strongCastWith	person215919
person90567	ex:strongCastWith	person215919
person2888	ex:strongCastWith	person2176
person25409	ex:strongCastWith	person223768
person912632	ex:strongCastWith	person223768
person27972	ex:strongCastWith	person2283
person2954	ex:strongCastWith	person2283
person55636	ex:strongCastWith	person2283
person57755	ex:strongCastWith	person2283
person72129	ex:strongCastWith	person2283
person9281	ex:strongCastWith	person2283
person96066	ex:strongCastWith	person2283
person4495	ex:strongCastWith	person23659
person25072	ex:strongCastWith	person236695
person4	ex:strongCastWith	person236695
person93210	ex:strongCastWith	person236695
person58395	ex:strongCastWith	person236696
person31531	ex:strongCastWith	person23679
person31549	ex:strongCastWith	person23679
person34521	ex:strongCastWith	person23679
person34983	ex:strongCastWith	person23679
person52794	ex:strongCastWith	person23679
person4175	ex:strongCastWith	person2372
person2535	ex:strongCastWith	person240171
person589	ex:strongCastWith	person240171
person41091	ex:strongCastWith	person24264
person449	ex:strongCastWith	person24264
person54691	ex:strongCastWith	person24264
person59174	ex:strongCastWith	person24264
person3	ex:strongCastWith	person24343
person4	ex:strongCastWith	person24343
person6	ex:strongCastWith	person24343
person85	ex:strongCastWith	person2440
person378	ex:strongCastWith	person2449
person85	ex:strongCastWith	person2449
person4	ex:strongCastWith	person25072
person93210	ex:strongCastWith	person25072
person30315	ex:strongCastWith	person25136
person7060	ex:strongCastWith	person25136
person589	ex:strongCastWith	person2535
person49767	ex:strongCastWith	person25409
person912632	ex:strongCastWith	person25409
person28637	ex:strongCastWith	person2632
person5726	ex:strongCastWith	person2632
person6730	ex:strongCastWith	person2632
person7399	ex:strongCastWith	person2632
person9575	ex:strongCastWith	person2632
person3061	ex:strongCastWith	person27762
person524	ex:strongCastWith	person27762
person6	ex:strongCastWith	person27762
person7908	ex:strongCastWith	person27762
person2954	ex:strongCastWith	person27972
person55636	ex:strongCastWith	person27972
person57755	ex:strongCastWith	person27972
person72129	ex:strongCastWith	person27972
person9281	ex:strongCastWith	person27972
person96066	ex:strongCastWith	person27972
person5726	ex:strongCastWith	person28637
person6730	ex:strongCastWith	person28637
person7399	ex:strongCastWith	person28637
person9575	ex:strongCastWith	person28637
person73968	ex:strongCastWith	person2882
person9273	ex:strongCastWith	person2882
person55636	ex:strongCastWith	person2954
person57755	ex:strongCastWith	person2954
person72129	ex:strongCastWith	person2954
person9281	ex:strongCastWith	person2954
person96066	ex:strongCastWith	person2954
person530	ex:strongCastWith	person2975
person6384	ex:strongCastWith	person2975
person5472	ex:strongCastWith	person2983
person4	ex:strongCastWith	person3
person6	ex:strongCastWith	person3
person71580	ex:strongCastWith	person30082
person7060	ex:strongCastWith	person30315
person524	ex:strongCastWith	person3061
person3910	ex:strongCastWith	person3063
person31549	ex:strongCastWith	person31531
person34521	ex:strongCastWith	person31531
person34983	ex:strongCastWith	person31531
person52794	ex:strongCastWith	person31531
person34521	ex:strongCastWith	person31549
person34983	ex:strongCastWith	person31549
person52794	ex:strongCastWith	person31549
person74568	ex:strongCastWith	person3223
person9048	ex:strongCastWith	person3223
person52792	ex:strongCastWith	person32895
person60950	ex:strongCastWith	person32895
person884	ex:strongCastWith	person32895
person34982	ex:strongCastWith	person34199
person35109	ex:strongCastWith	person34199
person35224	ex:strongCastWith	person34199
person44052	ex:strongCastWith	person34199
person9601	ex:strongCastWith	person34199
person6574	ex:strongCastWith	person34398
person70615	ex:strongCastWith	person34398
person78798	ex:strongCastWith	person34398
person78799	ex:strongCastWith	person34398
person34983	ex:strongCastWith	person34521
person52794	ex:strongCastWith	person34521
person34983	ex:strongCastWith	person34982
person35109	ex:strongCastWith	person34982
person35224	ex:strongCastWith	person34982
person43125	ex:strongCastWith	person34982
person44052	ex:strongCastWith	person34982
person586496	ex:strongCastWith	person34982
person71447	ex:strongCastWith	person34982
person79020	ex:strongCastWith	person34982
person79021	ex:strongCastWith	person34982
person9601	ex:strongCastWith	person34982
person35109	ex:strongCastWith	person34983
person35224	ex:strongCastWith	person34983
person43125	ex:strongCastWith	person34983
person44052	ex:strongCastWith	person34983
person52794	ex:strongCastWith	person34983
person9601	ex:strongCastWith	person34983
person35224	ex:strongCastWith	person35109
person43125	ex:strongCastWith	person35109
person44052	ex:strongCastWith	person35109
person9601	ex:strongCastWith	person35109
person43125	ex:strongCastWith	person35224
person44052	ex:strongCastWith	person35224
person9601	ex:strongCastWith	person35224
person37035	ex:strongCastWith	person37034
person5012	ex:strongCastWith	person37034
person5012	ex:strongCastWith	person37035
person58873	ex:strongCastWith	person37632
person77795	ex:strongCastWith	person37632
person998225	ex:strongCastWith	person37632
person85	ex:strongCastWith	person378
person3798	ex:strongCastWith	person3796
person3895	ex:strongCastWith	person3894
person64	ex:strongCastWith	person3894
person64	ex:strongCastWith	person3895
person6	ex:strongCastWith	person4
person93210	ex:strongCastWith	person4
person77927	ex:strongCastWith	person40325
person77931	ex:strongCastWith	person40325
person77933	ex:strongCastWith	person40325
person77934	ex:strongCastWith	person40325
person81244	ex:strongCastWith	person40325
person83768	ex:strongCastWith	person40325
person84508	ex:strongCastWith	person40325
person90567	ex:strongCastWith	person40325
person9711	ex:strongCastWith	person40325
person449	ex:strongCastWith	person41091
person54691	ex:strongCastWith	person41091
person59174	ex:strongCastWith	person41091
person74568	ex:strongCastWith	person4173
person91606	ex:strongCastWith	person4173
person44052	ex:strongCastWith	person43125
person586496	ex:strongCastWith	person43125
person71447	ex:strongCastWith	person43125
person79020	ex:strongCastWith	person43125
person79021	ex:strongCastWith	person43125
person9601	ex:strongCastWith	person43125
person586496	ex:strongCastWith	person44052
person71447	ex:strongCastWith	person44052
person79020	ex:strongCastWith	person44052
person79021	ex:strongCastWith	person44052
person9601	ex:strongCastWith	person44052
person70851	ex:strongCastWith	person4483
person54691	ex:strongCastWith	person449
person59174	ex:strongCastWith	person449
person5469	ex:strongCastWith	person4566
person5658	ex:strongCastWith	person4566
person9191	ex:strongCastWith	person4566
person59333	ex:strongCastWith	person46029
person4784	ex:strongCastWith	person4783
person543261	ex:strongCastWith	person51329
person543530	ex:strongCastWith	person51329
person73457	ex:strongCastWith	person51329
person8691	ex:strongCastWith	person51329
person74568	ex:strongCastWith	person524
person884	ex:strongCastWith	person53
person6384	ex:strongCastWith	person530
person8784	ex:strongCastWith	person5309
person543530	ex:strongCastWith	person543261
person73457	ex:strongCastWith	person543261
person8691	ex:strongCastWith	person543261
person73457	ex:strongCastWith	person543530
person8691	ex:strongCastWith	person543530
person5658	ex:strongCastWith	person5469
person59174	ex:strongCastWith	person54691
person57755	ex:strongCastWith	person55636
person72129	ex:strongCastWith	person55636
person9281	ex:strongCastWith	person55636
person96066	ex:strongCastWith	person55636
person73040	ex:strongCastWith	person56551
person5724	ex:strongCastWith	person5723
person57599	ex:strongCastWith	person5723
person57599	ex:strongCastWith	person5724
person6730	ex:strongCastWith	person5726
person7399	ex:strongCastWith	person5726
person9575	ex:strongCastWith	person5726
person57713	ex:strongCastWith	person57711
person57714	ex:strongCastWith	person57711
person57715	ex:strongCastWith	person57711
person57800	ex:strongCastWith	person57711
person57714	ex:strongCastWith	person57713
person57715	ex:strongCastWith	person57713
person57715	ex:strongCastWith	person57714
person57800	ex:strongCastWith	person57714
person57800	ex:strongCastWith	person57715
person72129	ex:strongCastWith	person57755
person9281	ex:strongCastWith	person57755
person96066	ex:strongCastWith	person57755
person71447	ex:strongCastWith	person586496
person79020	ex:strongCastWith	person586496
person79021	ex:strongCastWith	person586496
person77795	ex:strongCastWith	person58873
person998225	ex:strongCastWith	person58873
person7908	ex:strongCastWith	person6
person6972	ex:strongCastWith	person6384
person70615	ex:strongCastWith	person6574
person78798	ex:strongCastWith	person6574
person78799	ex:strongCastWith	person6574
person7399	ex:strongCastWith	person6730
person9575	ex:strongCastWith	person6730
person776	ex:strongCastWith	person6941
person71580	ex:strongCastWith	person7060
person78798	ex:strongCastWith	person70615
person78799	ex:strongCastWith	person70615
person79020	ex:strongCastWith	person71447
person79021	ex:strongCastWith	person71447
person74568	ex:strongCastWith	person71580
person9281	ex:strongCastWith	person72129
person96066	ex:strongCastWith	person72129
person8691	ex:strongCastWith	person73457
person95101	ex:strongCastWith	person73457
person880	ex:strongCastWith	person73968
person90633	ex:strongCastWith	person73968
person9273	ex:strongCastWith	person73968
person887	ex:strongCastWith	person7399
person9575	ex:strongCastWith	person7399
person91606	ex:strongCastWith	person74568
person998225	ex:strongCastWith	person77795
person77931	ex:strongCastWith	person77927
person77933	ex:strongCastWith	person77927
person77934	ex:strongCastWith	person77927
person81244	ex:strongCastWith	person77927
person83768	ex:strongCastWith	person77927
person84508	ex:strongCastWith	person77927
person90567	ex:strongCastWith	person77927
person9711	ex:strongCastWith	person77927
person77933	ex:strongCastWith	person77931
person77934	ex:strongCastWith	person77931
person81244	ex:strongCastWith	person77931
person83768	ex:strongCastWith	person77931
person84508	ex:strongCastWith	person77931
person90567	ex:strongCastWith	person77931
person9711	ex:strongCastWith	person77931
person77934	ex:strongCastWith	person77933
person81244	ex:strongCastWith	person77933
person83768	ex:strongCastWith	person77933
person90567	ex:strongCastWith	person77933
person9711	ex:strongCastWith	person77933
person81244	ex:strongCastWith	person77934
person83768	ex:strongCastWith	person77934
person84508	ex:strongCastWith	person77934
person90567	ex:strongCastWith	person77934
person78799	ex:strongCastWith	person78798
person79021	ex:strongCastWith	person79020
person83768	ex:strongCastWith	person81244
person90567	ex:strongCastWith	person81244
person90567	ex:strongCastWith	person83768
person9711	ex:strongCastWith	person83768
person93803	ex:strongCastWith	person84507
person9705	ex:strongCastWith	person84507
person90633	ex:strongCastWith	person880
person9273	ex:strongCastWith	person880
person9273	ex:strongCastWith	person90633
person935	ex:strongCastWith	person90633
person96066	ex:strongCastWith	person9281
person9705	ex:strongCastWith	person93803
