candidate_id,candidate_title,year,cos,meta,final,seed,comp_genres,comp_keywords,comp_cast,comp_director,comp_runtime,comp_language,comp_popularity,comp_vote,name_norm,year_str,genre_list,director_list,watchlist_priority,genre_boost,director_boost,genre_penalty,director_penalty,score
22949,Old Dogs,2009.0,0.0,0.4574,0.183,Jack and Jill,1.0,0.1111,0.0,0.0,0.995,1.0,0.9973,0.7118,old dogs,2009,[],[],False,False,False,False,False,0
3145,The Horror of Frankenstein,1970.0,0.0,0.4515,0.1806,Phase IV,1.0,0.0526,0.0,0.0,0.956,1.0,0.9959,0.868,the horror of frankenstein,1970,[],[],False,False,False,False,False,0
28033,Stuart Saves His Family,1995.0,0.0,0.4514,0.1806,The Meyerowitz Stories (New and Selected),1.0,0.125,0.0,0.0,0.8517,1.0,0.9943,0.683,stuart saves his family,1995,[],[],False,False,False,False,False,0
1910,SommerHundeSöhne,2005.0,0.0,0.4514,0.1806,Summer Storm,1.0,0.087,0.0,0.0,0.9978,1.0,0.9826,0.7,sommerhundesöhne,2005,[],[],False,False,False,False,False,0
9378,Thir13en Ghosts,2001.0,0.0,0.4516,0.1806,Insidious: Chapter 2,1.0,0.0714,0.0,0.0,0.8825,1.0,0.9651,0.8978,thir13en ghosts,2001,[],[],False,False,False,False,False,0
2039,Moonstruck,1987.0,0.0,0.4516,0.1806,Ticket to Paradise,1.0,0.0484,0.0,0.0,0.9978,1.0,0.9567,0.884,moonstruck,1987,[],[],False,False,False,False,False,0
9410,Great Expectations,1998.0,0.0,0.4515,0.1806,Ticket to Paradise,1.0,0.0263,0.0,0.0,0.9731,1.0,0.9976,0.9535,great expectations,1998,[],[],False,False,False,False,False,0
11120,The Mosquito Coast,1986.0,0.0,0.4512,0.1805,Mowgli: Legend of the Jungle,1.0,0.0556,0.0,0.0,0.8968,1.0,0.9309,0.975,the mosquito coast,1986,[],[],False,False,False,False,False,0
10900,Surveillance,2008.0,0.0,0.4496,0.1799,The Ritual,1.0,0.0303,0.0,0.0,0.995,1.0,0.9513,0.925,surveillance,2008,[],[],False,False,False,False,False,0
9373,The Texas Chainsaw Massacre,2003.0,0.0,0.4512,0.1805,Hostel,1.0,0.0435,0.0,0.0,0.9912,1.0,0.9464,0.912,the texas chainsaw massacre,2003,[],[],False,False,False,False,False,0
26771,That Sinking Feeling,1980.0,0.0,0.4509,0.1804,Bottle Rocket,1.0,0.05,0.0,0.0,0.9978,1.0,0.968,0.852,that sinking feeling,1980,[],[],False,False,False,False,False,0
653734,Coded Bias,2020.0,0.0,0.451,0.1804,AlphaGo,1.0,0.0625,0.0,0.0,0.9912,1.0,0.9976,0.782,coded bias,2020,[],[],False,False,False,False,False,0
26181,Some Girls Do,1969.0,0.0,0.4511,0.1804,Johnny English,1.0,0.0476,0.0,0.0,0.9994,1.0,0.9279,0.9045,some girls do,1969,[],[],False,False,False,False,False,0
9369,Asterix Conquers America,1994.0,0.0,0.451,0.1804,Werner - Volles Rooäää!!!,0.4,0.0667,0.0,1.0,0.9651,1.0,0.9653,0.823,asterix conquers america,1994,[],[],False,False,False,False,False,0
11135,The Rescuers Down Under,1990.0,0.0,0.4504,0.1802,The Land Before Time XI: Invasion of the Tinysauruses,1.0,0.0,0.0312,0.0,0.9862,1.0,0.982,0.9155,the rescuers down under,1990,[],[],False,False,False,False,False,0
27223,Lost in America,1985.0,0.0,0.4506,0.1802,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,1.0,0.0357,0.0,0.0,0.9731,1.0,0.9255,0.9705,lost in america,1985,[],[],False,False,False,False,False,0
2640,Heathers,1988.0,0.0,0.45,0.18,Seven Psychopaths,1.0,0.0385,0.0,0.0,0.9731,1.0,0.9854,0.8875,heathers,1988,[],[],False,False,False,False,False,0
443009,"Don't Worry, He Won't Get Far on Foot",2018.0,0.0,0.4499,0.18,Pride,1.0,0.0667,0.0,0.0,0.9862,1.0,0.9964,0.7492,"don't worry, he won't get far on foot",2018,[],[],False,False,False,False,False,0
3124,The Evil of Frankenstein,1964.0,0.0,0.4572,0.1829,Phase IV,1.0,0.0556,0.0,0.0,0.9994,1.0,0.9803,0.943,the evil of frankenstein,1964,[],[],False,False,False,False,False,0
12110,Dracula: Dead and Loving It,1995.0,0.0,0.4584,0.1833,Fright Night,1.0,0.0909,0.0,0.0,0.8353,1.0,0.9952,0.973,dracula: dead and loving it,1995,[],[],False,False,False,False,False,0
10127,Critters 2,1988.0,0.0,0.4576,0.183,Slither,1.0,0.0714,0.0,0.0,0.956,1.0,0.9818,0.9283,critters 2,1988,[],[],False,False,False,False,False,0
1669,The Hunt for Red October,1990.0,0.0,0.5136,0.2055,Predator,0.75,0.0,0.0,1.0,0.6469,1.0,0.9058,0.97,the hunt for red october,1990,[],[],False,False,False,False,False,0
10151,Snow White,2005.0,0.0711,0.4214,0.2112,Christiane F.,1.0,0.0,0.0,0.0,0.8353,1.0,0.9669,0.625,snow white,2005,[],[],False,False,False,False,False,0
10192,Shrek Forever After,2010.0,0.0,0.527,0.2108,Shrek the Third,1.0,0.0645,0.3333,0.0,1.0,1.0,0.9705,0.978,shrek forever after,2010,[],[],False,False,False,False,False,0
24662,Cats Don't Dance,1997.0,0.0,0.5258,0.2103,Chicken Little,0.75,0.0,0.0526,1.0,0.9731,1.0,0.9107,0.6715,cats don't dance,1997,[],[],False,False,False,False,False,0
10144,The Little Mermaid,1989.0,0.0,0.5216,0.2086,Aladdin,0.6,0.125,0.0256,1.0,0.956,1.0,0.9617,0.9115,the little mermaid,1989,[],[],False,False,False,False,False,0
1429,25th Hour,2002.0,0.0,0.5183,0.2073,Inside Man,0.6667,0.0244,0.0256,1.0,0.9802,1.0,0.8701,0.9817,25th hour,2002,[],[],False,False,False,False,False,0
1636,Bedazzled,2000.0,0.0,0.5159,0.2064,Groundhog Day,0.75,0.0,0.0256,1.0,0.9651,1.0,0.8829,0.617,bedazzled,2000,[],[],False,False,False,False,False,0
267935,The BFG,2016.0,0.0,0.5155,0.2062,E.T. the Extra-Terrestrial,0.75,0.0,0.0,1.0,0.9978,1.0,0.8703,0.692,the bfg,2016,[],[],False,False,False,False,False,0
9383,Hollow Man,2000.0,0.0,0.5147,0.2059,Starship Troopers,0.75,0.0,0.0,1.0,0.8517,1.0,0.9647,0.7283,hollow man,2000,[],[],False,False,False,False,False,0
9312,Mortal Kombat,1995.0,0.0,0.5142,0.2057,Monster Hunter,0.6667,0.0303,0.0,1.0,0.9978,1.0,0.9932,0.8383,mortal kombat,1995,[],[],False,False,False,False,False,0
28387,Kicking and Screaming,1995.0,0.0,0.5109,0.2044,The Meyerowitz Stories (New and Selected),0.6667,0.0,0.0256,1.0,0.8674,1.0,0.989,0.9258,kicking and screaming,1995,[],[],False,False,False,False,False,0
1665,Last Days,2005.0,0.0,0.5352,0.2141,Good Will Hunting,1.0,0.0,0.0,1.0,0.6065,1.0,0.7525,0.3445,last days,2005,[],[],False,False,False,False,False,0
9342,The Mask of Zorro,1998.0,0.0,0.506,0.2024,Casino Royale,0.6667,0.0312,0.0,1.0,0.9651,1.0,0.9434,0.753,the mask of zorro,1998,[],[],False,False,False,False,False,0
2616,Uncle Buck,1989.0,0.0,0.5033,0.2013,The Breakfast Club,0.6667,0.0,0.0,1.0,0.9978,1.0,0.9706,0.7635,uncle buck,1989,[],[],False,False,False,False,False,0
28200,Sylvia,2003.0,0.056,0.4173,0.2005,All My Life,1.0,0.0,0.0,0.0,0.8674,1.0,0.9768,0.501,sylvia,2003,[],[],False,False,False,False,False,0
1991,Death Proof,2007.0,0.0,0.501,0.2004,Kill Bill: Vol. 2,0.6667,0.0179,0.0526,1.0,0.7454,1.0,0.9185,0.74,death proof,2007,[],[],False,False,False,False,False,0
2018,The Wedding Planner,2001.0,0.0,0.5011,0.2004,Hairspray,0.6667,0.0,0.0,1.0,0.8968,1.0,0.9762,0.816,the wedding planner,2001,[],[],False,False,False,False,False,0
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,0.0,0.4982,0.1993,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",1.0,0.2353,0.2121,0.0,0.6065,1.0,0.7418,0.8262,the chronicles of narnia: the voyage of the dawn treader,2010,[],[],False,False,False,False,False,0
1003581,Justice League: Warworld,2023.0,0.0,0.4936,0.1974,Spider-Man: Into the Spider-Verse,1.0,0.5,0.0,0.0,0.667,1.0,0.5814,0.6235,justice league: warworld,2023,[],[],False,False,False,False,False,0
